id,category,subcategory,transliteration,translation,arabic,reference
606,Quranic Duas,Duas inside the Quran,"Huwal-'Awwalu wal-'Aakhiru wadh-Dhaahiru wal-Baatinu, wa Huwa bikulli shay'in 'Aleem.","He is the First and the Last, the Most High and the Most Near. And He is the Knower of all things ",هُوَ ٱلْأَوَّلُ وَٱلْءَاخِرُ وَٱلظَّـٰهِرُ وَٱلْبَاطِنُ وَهُوَ بِكُلِّ شَىْءٍ عَلِيمٌ ﴿٣﴾,"Reference: Al-Hadid 57:3, "
665,Social Interactions,How a Muslim should praise another Muslim,'Ahsibu fulaanan wallaahu haseebuhu. wa laa 'uzakkee 'alallaahi 'ahadan.,"I consider (such and such a person), and Allah is his Assessor, (meaning : and I cannot claim anyone to be pious before Allah) if you know of this (good character trait in the person) to be such and such (saying what he thinks is praiseworthy in that person).","
If any of you praises his companion then let him say

أَحْسِبُ فُلَانًا وَاللهُ حَسِيبُهُ .

and

وَلَا أُزَكِّي عَلَى اللهِ أَحَدًا .",Muslim 4/2296.
667,Social Interactions,How to reply to a disbeliever if he says Salam to you,Wa 'alaykum,And upon you.,"If one of the People of the Scripture (i.e. Christians and Jews) greets you saying As-Salaamu 'alaykum, then say (to him) وَعَلَيْكُمْ","Al-Bukhari, cf. Al-Asqalani, Fathul-Bari 11/42, Muslim 4/1705."
661,Social Interactions,Invocation for sneezing,"Alhamdu lillaah
[ Your companion should say : ] Yarhamukallaah
[ When someone says Yarhamukallaah to you then you should say: ] Yahdeekumul-laahu wa yuslihu baalakum.","All praises and thanks are to Allah.
[ Your companion should say : ] May Allah have mercy upon you.
[ When someone says Yarhamukallaah to you then you should say: ] May Allah guide you and set your affairs in order.","When you sneeze, then say

الْحَمْدُ اللهِ.

Your companion should say

يَرْحَمُكَ اللهُ.

When someone says (Yarhamukallaah) to you then you should say

يَهْدِيكُمُ اللهُ وَيُصْلِحُ بَالَكُمْ .",Al-Bukhari 7/125.
668,Social Interactions,Spreading the greetings of Salam,null,"The Prophet (SAW) said: ""You shall not enter Paradise until you believe, and you have not believed until you love one another. Shall I tell you of something you can do to make you love one another? Spread the greetings of Salam (peace) amongst yourselves (i.e. between each other).",null,Reference: Muslim 1/74 and others.
669,Social Interactions,Spreading the greetings of Salam,null,"The Prophet (SAW) said: ""There are three things which whoever gathers all of them together, then he has gathered Iman (Faith): justice with oneself, greeting people with greetings of Salam (peace), and freeing oneself from stinginess.""",null,"Reference: Al-Bukhari, cf. Al-Asqalani, Fathul-Bari 1/82 as a statement of the Companion 'Ammar (RA)."
670,Social Interactions,Spreading the greetings of Salam,null,"Abdullah bin 'Umar (RA) said: A man asked the Prophet (SAW), ""What is the best act of Islam?"" He said, ""To feed others and to give greetings of Salam (peace) to those whom you know and to those whom you do not know. """,null,"Reference: Al-Bukhari, cf. Al-Asqalani, Fathul-Bari 1/55, Muslim 1/65."
664,Social Interactions,The Expiation of Assembly (Kaffaratul-Majlis),"Subhaanaka Allaahumma wa bihamdika, 'ash-hadu 'an laa 'ilaaha 'illaa 'Anta, 'astaghfiruka wa 'atoobu 'ilayka.","Glory is to You, O Allah, and praise is to You. I bear witness that there is none worthy of worship but You. I seek Your forgiveness and repent to You.",سُبْحَانَكَ اللهُمَّ وَبِحَمْدِكَ، أَشْهَدُ أَنْ لَا إِلَهَ إِلَّا أَنْتَ، أَسْتَغْفِرُكَ وَأَتُوبُ إِلَيْكَ,"Abu Dawud, Ibn Majah, At-Tirmithi and An-Nasa'i. See also Al-Albani, Sahih At-Tirmithi 3/153. Aishah (RadhiAllahu 'anha رضي الله عنها) said: ""Allah's Messenger ﷺ did not sit in a gathering, and did not recite the Qur'an, and did not perform any prayer without concluding by saying ... (then she quoted the above)."" This was reported by An-Nasa'i in 'Amalul-Yawm wal-Laylah (no.308), and Dr. Farooq Hamadah graded it authentic in his checking of the same book, p. 273. See also Ahmad 6/77."
666,Social Interactions,What a Muslim should say when he is praised,"Allaahumma laa tu'aakhithnee bimaa yaqooloona, waghfir lee maa laa ya'lamoona [ waj'alnee khayram-mimmaa yadhunnoon ].","O Allah , do not call me to account for what they say and forgive me for what they have no knowledge of [and make me better than they imagine].",اللهُمَّ لَا تُؤَاخِذْنِي بِمَا يَقُولُونَ، وَاغْفِرْ لِي مَالَا يَعْلَمُونَ [وَاجْعَلْنِي خَيْرًا مِمَّا يَظْنُّونَ],"Al-Bukhari, Al-'Adabul-Mufrad no. 761. See Al-Albani, Sahih Al-'Adabul-Mufrad (no. 585). The portion between brackets is from Al-Bayhaqi, Shu'ab Al-Iman 4/228, and comes another account."
662,Social Interactions,What to say to the disbeliever if he sneezes and praises Allah,Yahdeekumullaahu wa yuslihu baalakum.,May Allah guide you and set your affairs in order,يَهْدِيكُمُ اللهُ وَيُصْلِحُ بَالَكُمْ,"At-Tirmithi 5/82, Ahmad 4/400, Abu Dawud 4/308. See also Al-Albani, Sahih At-Tirmithi 2/354."
663,Social Interactions,What to say while sitting in an assembly,"Ibn Umar (RadhiAllahu 'anhu رضي الله عنه) said: Allah's Messenger ﷺ used to repeat in a single sitting.
Rabbighfir lee wa tub 'alayya 'innaka 'Antat-Tawwaabul-Ghafoor.","My Lord, forgive me and accept my repentance, You are the Ever-Relenting, the All-Forgiving.",رَبِّ اغْفِرْ لِي وَتُبْ عَلَيَّ إِنَّكَ أَنَّتَ التَّوَّابُ الْغَفُورُ,"Sahih Ibn Majah 2/321. See also Al-Albani, Sahih At-Tirmithi 3/153."
586,Travel & Movement ,Glorifying and magnifying Allah on the journey,null,"Jabir (RA), said: Whenever we went up a hill we would say Allaahu 'Akbar (Allah is the Most Great) and when we descended we would say Subhaanallaah (Glory is to Allah).",null,"Reference: Al-Bukhari, cf. Al-Asqalani, Fathul-Bari 6/135."
588,Travel & Movement ,Invocation for a layover on the journey,'A'oothu bikalimaatil-laahit-taammaati min sharri maa khalaq.,I seek refuge in the Perfect Words of Allah from the evil of what He has created.,أَعُوذُ بِكَلِمَاتِ اللهِ التَّامَّاتِ مِنْ شَرِّ مَا خَلَقَ,Reference: Muslim 4/2080.
581,Travel & Movement ,Invocation for entering a market,"Laa 'ilaaha 'illallaahu wahdahu laa shareeka lahu, lahul-mulku wa lahul-hamdu, yuhyee wa yumeetu, wa Huwa hayyun laa yamootu, biyadihil-khayru, wa Huwa 'alaa kulli shay'in Qadeer.","None has the right to be worshipped but Allah alone, Who has no partner. His is the dominion and His is the praise. He brings life and He causes death, and He is living and does not die. In His Hand is all good, and He is Able to do all things.",لَا إِلٰهَ إِلَّا اللهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ الْمُلْكُ وَلَهُ الْحَمْدُ، يُحْيِي وَيُمِيتُ وَهُوَ حَيٌّ لَا يَمُوتُ، بِيَدِهِ الْخَيْرُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,"Reference: At-Tirmithi 5/291, and Al-Hakim 1/538. Al-Albani graded it good in Sahih Ibn Majah 2/21 and Sahih At-Tirmithi 3/152."
580,Travel & Movement ,Invocation for entering a town or city," Allaahumma Rabbas-samaawaatis-sab'i wa maa 'adhlalna, wa Rabbal-'aradheenas-sab'i wa maa 'aqlalna, wa Rabbash-shayaateeni wa maa 'adhlalna, wa Rabbar-riyaahi wa maa tharayna. 'As'aluka khayra haathihil-qaryati wa khayra 'ahlihaa, wa khayra maafeehaa, wa 'a'oothu bika min sharrihaa, wa sharri 'ahlihaa, wa shard maa feehaa.","O Allah, Lord of the seven heavens and all they overshadow, Lord of the seven worlds and all they uphold, Lord of the devils and all they lead astray, Lord of the winds and all they scatter. I ask You for the goodness of this town and for the goodness of its people, and for the goodness it contains. I seek refuge in You from its evil, from the evil of its people and from the evil it contains.",اللَّهُمَّ رَبَّ السَّمٰوَاتِ السَّبْعِ وَمَا أَظْلَلْنَ، وَرَبَّ الْأَرَضِينَ السَّبْعِ وَمَا أَقْلَلْنَ، وَرَبَّ الشَّيَاطِينِ وَمَا أَضْلَلْنَ، وَرَبَّ الرِّيَاحِ وَمَا ذَرَيْنَ، أَسْأَلُكَ خَيْرَ هَذِهِ الْقَرْيَةِ وَخَيْرَ أَهْلِهَا، وَخَيْرَ مَا فِيهَا، وَأَعُوذُ بِكَ مِنْ شَرِّهَا، وَشَرِّ أَهْلِهَا وَشَرِّ مَا فِيهَا,"Reference: Al-Hakim who graded it authentic and Ath-Tfaahabi agreed 2/100, and Ibn As-Sunni (no. 524). Al-Hafidh graded it good in his checking of Al-'Athkdr 5/154. Ibn Baz said in Tuhfatul-'Akhydr p. 37, that An-Nasa'i recorded it with a good chain of narration."
577,Travel & Movement ,Invocation for riding in a vehicle or on an animal," Bismillaah , Alhamdu lillaah . Subhaanal-lathee sakhkhara lanaa haathaa wa maa kunnaa lahu muqrineen. Wa 'innaa 'ilaa Rabbinaa lamunqaliboon . Alhamdu lillaah, alhamdu lillaah, alhamdu lillaah, Allaahu 'Akbar, Allaahu 'Akbar, Allaahu 'Akbar, subhaanakal-laahumma 'innee dhalamtu nafsee faghfir lee, fa'innahu laa yaghfiruth-thunooba 'illaa 'Anta.","With the Name of Allah . Praise is to Allah . Glory is to Him Who has provided this for us though we could never have had it by our efforts. Surely, unto our Lord we are returning. Praise is to Allah. Praise is to Allah. Praise is to Allah. Allah is the Most Great. Allah is the Most Great. Allah is the Most Great. Glory is to You. O Allah, I have wronged my own soul. Forgive me, for surely none forgives sins but You.",بِسْمِ اللهِ، الْحَمْدُ اللهِ ﴿ سُبْحَـٰنَ ٱلَّذِى سَخَّرَ لَنَا هَـٰذَا وَمَا كُنَّا لَهُۥ مُقْرِنِينَ ﴾ الْحَمْدُ اللهِ، الْحَمْدُ اللهِ، الْحَمْدُ اللهِ، اللهُ أَكْبَرُ، اللهُ أَكْبَرُ، اللهُ أَكْبَرُ، سُبْحَانَكَ اللهُمَّ إِنِّي ظَلَمْتُ نَفْسِي فَاغْفِرْ لِي، فَإِنَّهُ لَا يَغْفِرُ الذُّنُوبَ إِلَّا أَنْتَ .,"Reference: Abu Dawud 3/34, At-Tirmithi 5/501. See also Al-Albani, Sahih At-Tirmithi3/156."
578,Travel & Movement ,Invocation for traveling,"Allaahu 'Akbar, Allaahu 'Akbar, Allaahu 'Akbar, Subhaanal-lathee sakhkhara lanaa haathaa wa maa kunnaa lahu muqrineen. Wa 'innaa 'ilaa Rabbinaa lamunqaliboon. Allaahumma 'innaa nas'aluka fee safarinaa haathal-birrawattaqwaa, waminal-'amalimaa tardhaa, Allaahumma hawwin 'alaynaa safaranaa haathaa watwi 'annaa bu'dahu, Allaahumma 'Antas-saahibu fis-safari, walkhaleefatu fil-'ahli, Allaahumma 'innee 'a'oothu bika min wa'thaa'is-safari, wa ka'aabanl-mandhari, wa soo'il-munqalabi fil-maaliwal'ahli.","Allah is the Most Great. Allah is the Most Great. Allah is the Most Great. Glory is to Him Who has provided this for us though we could never have had it by our efforts. Surely, unto our Lord we are returning. O Allah, we ask You on this our journey for goodness and piety, and for works that are pleasing to You . O Allah , lighten this journey for us and make its distance easy for us . O Allah, You are our Companion on the road and the One in Whose care we leave our family . O Allah , I seek refuge in You from this journey's hardships, and from the wicked sights in store and from finding our family and property in misfortune upon returning.",اللهُ أَكْبَرُ، اللهُ أَكْبَرُ، اللهُ أَكْبَرُ، ﴿ سُبْحَـٰنَ ٱلَّذِى سَخَّرَ لَنَا هَـٰذَا وَمَا كُنَّا لَهُۥ مُقْرِنِينَ ﴾ اللّهُـمَّ إِنَّا نَسْـأَلُكَ فِي سَفَـرِنَا هَذَا الْبِـرَّ وَالتَّـقْوَى، وَمِنَ الْعَمَـلِ مَا تَـرْضَى، اللّهُـمَّ هَوِّنْ عَلَيْنَا سَفَرَنَا هَذَا وَاطْوِ عَنَّا بُعْـدَهُ، اللّهُـمَّ أَنْـتَ الصَّـاحِبُ فِي السَّـفَرِ، وَالْخَلِيفَةُ فِي الْأَهْلِ، اللّهُـمَّ إِنِّـي أَعُـوذُ بِكَ مِنْ وَعْثَاءِ السَّـفَرِ، وَكَآبَةِ الْمَنْظَرِ، وَسُوءِ الْمُنْقَلَبِ فِي الْمَالِ وَالْأَهْـلِ.,Reference: Muslim 2/978.
579,Travel & Movement ,Invocation for traveling,"'Aa'iboona, taa'iboona, 'aabidoona, Lirabbinaa haamidoon.","We return repentant to our Lord, worshipping our Lord, and praising our Lord.",آيِبُونَ، تَائِبُونَ، عَابِدُونَ، لِرَبِّنَا حَامِدُونَ,Reference: Muslim 2/978. (Upon returning recite the same again adding)
582,Travel & Movement ,Invocation for when your vehicle or mount begins to fail,Bismillaahi.,With the Name of Allah.,بِسْمِ اللهِ,Reference: Abu Dawud 4/296. Al-Albani graded it authentic in Sahih Abu Dawud 3/941.
584,Travel & Movement ,The resident's invocations for the traveler,"'Astawdi'ullaaha deenaka, wa 'amaanataka, wa khawaateema 'amalika.","I leave your religion in the care of Allah , as well as your safety, and the last of your deeds.",أَسْتَوْدِعُ اللهَ دِينَكَ، وَأَمَانَتَكَ، وَخَوَاتِيمَ عَمَلِكَ,"Reference: Ahmad 2/7, At-Tirmithi 5/499. See also Al-Albani, Sahih At-Tirmithi 2/155."
585,Travel & Movement ,The resident's invocations for the traveler,"Zawwadakal-laahut-taqwaa, wa ghafara thanbaka , wa yassara lakal-khayra haythu maa kunta","May Allah give you piety as your provision, forgive your sins, and make goodness easy for you wherever you are.",زَوَّدَكَ اللهَ دِينَكَ، وَأَمَانَتَكَ، وَخَوَاتِيمَ عَمَلِكَ,"Reference: At-Tirmithi. See Al-Albani, Sahih At-Tirmithi, 3/155."
587,Travel & Movement ,The traveler's invocation at dawn,"Sami'a saami'un bihamdillaahi wa husni balaa'ihi 'alaynaa. Rabbanaa saahibnaa, wa 'afdhil 'alaynaa 'aa'ithan billaahi minan-naar.","He Who listens has heard that we praise Allah for the good things He gives us. Our Lord, be with us and bestow Your favor upon us. I seek the protection of Allah from the Fire.",سَمِعَ سَامِعٌ بِحَمْدِ اللهِ، وَحُسْنِ بَلَائِهِ عَلَيْنَا. رَبَّنَا صَاحِينَا، وَأَفْضِلْ عَلَيْنَا عَائِذًا بِاللهِ مِنَ النَّارِ,"Reference: Muslim 4/2086, the meaning of sami'a saami'un (who listens has heard) is that 'a witness has witnessed our praise of Allah due to His blessings and favor upon us.' It could also be read samma'a saami'un, in which case it means 'one who has heard this statement of mine will convey it to another and he will say it as well.' This is due to the attention given to the Thikr (remembrance of Allah) and supplications made during the early morning hours. The meaning of his saying 'Our Lord, be with us and bestow Your favor upon us' is: 'Our Lord, protect us and guard us. Bless us with Your numerous bounties, and avert from us every evil.' See An-Nawawi, Sharh Sahih Muslim 17/39.
"
